date,location,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,windspeed_10m_max
2022-08-17,Eldoret,20.8,10.6,15.1,13.5,13.5,8.9
2022-08-18,Eldoret,17.9,12.2,14.9,9.7,9.7,11.5
2022-08-19,Eldoret,21.9,10.7,16.1,1.1,1.1,11.4
2022-08-20,Eldoret,21.7,10.4,15.3,2.7,2.7,13.1
2022-08-21,Eldoret,22.2,11.4,16.2,0.9,0.9,12.2
2022-08-22,Eldoret,22.9,10.9,16.5,0.5,0.5,13.7
2022-08-23,Eldoret,20.9,10.8,15.6,13.8,13.8,19.8
2022-08-24,Eldoret,21.4,10.1,15.6,13.2,13.2,9.7
2022-08-25,Eldoret,22.2,11.6,16.1,12.1,12.1,11.2
2022-08-26,Eldoret,20.2,11.4,15.4,14.7,14.7,14.6
2022-08-27,Eldoret,20.1,11.1,15.0,7.0,7.0,13.2
2022-08-28,Eldoret,21.3,11.4,15.4,5.3,5.3,22.5
2022-08-29,Eldoret,21.8,11.4,15.5,6.4,6.4,7.9
2022-08-30,Eldoret,22.0,11.1,16.4,0.6,0.6,13.6
2022-08-31,Eldoret,22.0,10.8,15.6,11.1,11.1,10.9
2022-09-01,Eldoret,21.6,12.3,16.0,4.8,4.8,9.2
2022-09-02,Eldoret,22.0,11.0,15.5,0.6,0.6,15.8
2022-09-03,Eldoret,19.9,10.5,14.7,7.6,7.6,11.0
2022-09-04,Eldoret,21.2,10.8,15.2,2.2,2.2,11.0
2022-09-05,Eldoret,21.1,12.2,15.7,6.3,6.3,14.0
2022-09-06,Eldoret,21.5,10.3,15.3,11.5,11.5,19.9
2022-09-07,Eldoret,21.7,10.9,15.6,5.8,5.8,12.4
2022-09-08,Eldoret,20.6,11.2,15.5,19.1,19.1,13.1
2022-09-09,Eldoret,22.1,12.3,16.2,9.2,9.2,13.3
2022-09-10,Eldoret,21.9,9.9,16.2,0.4,0.4,12.9
2022-09-11,Eldoret,22.1,10.6,16.1,0.9,0.9,14.8
2022-09-12,Eldoret,22.3,10.9,16.1,5.8,5.8,13.9
2022-09-13,Eldoret,22.1,11.6,15.5,18.8,18.8,9.2
2022-09-14,Eldoret,21.2,11.7,15.7,5.0,5.0,16.1
2022-09-15,Eldoret,22.0,11.0,16.4,0.8,0.8,15.7
2022-09-16,Eldoret,22.1,10.2,16.0,1.7,1.7,9.8
2022-09-17,Eldoret,22.4,11.0,16.2,1.1,1.1,13.3
2022-09-18,Eldoret,23.4,12.4,17.0,0.0,0.0,19.0
2022-09-19,Eldoret,22.9,10.8,16.7,0.2,0.2,14.5
2022-09-20,Eldoret,23.2,10.4,16.9,0.2,0.2,12.5
2022-09-21,Eldoret,23.0,13.0,17.7,0.3,0.3,14.0
2022-09-22,Eldoret,23.3,10.3,16.8,0.3,0.3,12.6
2022-09-23,Eldoret,23.0,10.3,16.5,0.5,0.5,11.2
2022-09-24,Eldoret,23.4,9.9,16.5,0.6,0.6,10.8
2022-09-25,Eldoret,22.4,10.4,16.7,0.5,0.5,10.5
2022-09-26,Eldoret,23.2,10.3,16.7,0.2,0.2,16.6
2022-09-27,Eldoret,23.4,11.1,17.5,0.1,0.1,16.9
2022-09-28,Eldoret,24.7,10.5,17.5,0.0,0.0,13.0
2022-09-29,Eldoret,23.4,10.5,16.9,0.0,0.0,12.7
2022-09-30,Eldoret,24.0,11.8,17.5,0.1,0.1,15.6
2022-10-01,Eldoret,23.7,11.9,17.7,0.1,0.1,16.2
2022-10-02,Eldoret,24.2,11.8,18.1,0.2,0.2,12.6
2022-10-03,Eldoret,22.9,11.2,16.9,0.1,0.1,22.1
2022-10-04,Eldoret,23.2,11.3,16.8,1.6,1.6,12.9
2022-10-05,Eldoret,23.4,13.2,17.7,1.0,1.0,14.5
2022-10-06,Eldoret,24.3,12.9,17.6,7.1,7.1,16.0
2022-10-07,Eldoret,22.9,13.7,17.4,0.8,0.8,18.7
2022-10-08,Eldoret,22.0,13.7,16.3,10.7,10.7,15.5
2022-10-09,Eldoret,22.2,12.7,16.8,2.1,2.1,11.9
2022-10-10,Eldoret,23.0,11.0,17.1,0.3,0.3,13.9
2022-10-11,Eldoret,23.1,11.7,16.9,0.3,0.3,10.3
2022-10-12,Eldoret,23.0,11.8,17.3,0.1,0.1,12.5
2022-10-13,Eldoret,24.6,11.5,17.7,0.1,0.1,11.7
2022-10-14,Eldoret,23.7,12.9,18.3,0.0,0.0,10.8
2022-10-15,Eldoret,23.4,13.7,18.0,0.6,0.6,17.9
2022-10-16,Eldoret,23.5,13.9,18.0,0.4,0.4,19.4
2022-10-17,Eldoret,23.1,13.8,17.9,0.3,0.3,12.6
2022-10-18,Eldoret,23.7,11.8,17.4,0.1,0.1,13.2
2022-10-19,Eldoret,24.4,13.1,18.0,0.0,0.0,16.2
2022-10-20,Eldoret,24.2,13.1,18.6,0.8,0.8,12.6
2022-10-21,Eldoret,25.3,12.9,18.7,0.0,0.0,17.6
2022-10-22,Eldoret,25.5,10.8,19.0,0.0,0.0,19.8
2022-10-23,Eldoret,25.2,13.8,19.4,0.1,0.1,19.6
2022-10-24,Eldoret,25.8,13.0,19.4,0.0,0.0,22.3
2022-10-25,Eldoret,24.8,13.5,19.4,0.4,0.4,18.5
2022-10-26,Eldoret,26.1,14.7,20.2,0.0,0.0,21.3
2022-10-27,Eldoret,23.9,13.6,19.3,1.0,1.0,22.0
2022-10-28,Eldoret,25.0,14.7,19.7,0.0,0.0,18.0
2022-10-29,Eldoret,24.6,15.1,18.9,2.5,2.5,23.8
2022-10-30,Eldoret,24.6,14.5,19.1,0.0,0.0,16.9
2022-10-31,Eldoret,24.8,13.2,18.8,0.6,0.6,23.0
2022-11-01,Eldoret,24.3,15.0,18.5,6.0,6.0,23.9
2022-11-02,Eldoret,24.5,14.8,18.7,0.2,0.2,26.1
2022-11-03,Eldoret,23.9,14.3,18.6,0.4,0.4,20.8
2022-11-04,Eldoret,24.4,13.8,18.5,0.1,0.1,13.6
2022-11-05,Eldoret,23.5,14.7,18.9,1.3,1.3,19.2
2022-11-06,Eldoret,24.0,14.9,19.0,0.7,0.7,30.7
2022-11-07,Eldoret,24.3,15.4,19.4,0.0,0.0,24.0
2022-11-08,Eldoret,25.0,15.0,19.3,0.0,0.0,18.9
2022-11-09,Eldoret,25.5,12.7,19.5,0.0,0.0,18.5
2022-11-10,Eldoret,24.6,14.0,19.0,0.0,0.0,17.0
2022-11-11,Eldoret,24.0,13.5,18.7,0.4,0.4,17.7
2022-11-12,Eldoret,24.5,13.7,19.1,0.0,0.0,17.3
2022-11-13,Eldoret,23.5,13.9,18.3,0.3,0.3,15.5
2022-11-14,Eldoret,24.1,13.3,17.9,0.2,0.2,15.1
2022-11-15,Eldoret,23.7,13.5,18.1,1.3,1.3,20.3
2022-11-16,Eldoret,22.2,13.7,17.5,5.4,5.4,18.2
2022-11-17,Eldoret,20.0,14.6,16.8,0.6,0.6,19.1
2022-11-18,Eldoret,23.3,14.3,18.4,1.5,1.5,21.1
2022-11-19,Eldoret,23.8,11.4,18.0,0.2,0.2,16.3
2022-11-20,Eldoret,23.5,12.7,17.8,0.4,0.4,18.7
2022-11-21,Eldoret,24.6,12.1,18.6,0.1,0.1,20.9
2022-11-22,Eldoret,24.2,14.3,19.0,0.4,0.4,20.9
2022-11-23,Eldoret,22.5,14.9,17.8,0.9,0.9,23.6
2022-11-24,Eldoret,23.5,14.2,18.0,0.4,0.4,29.6
2022-11-25,Eldoret,24.9,15.3,19.5,0.0,0.0,35.8
2022-11-26,Eldoret,25.6,13.9,19.5,0.0,0.0,25.6
2022-11-27,Eldoret,25.4,11.9,18.9,0.0,0.0,20.0
2022-11-28,Eldoret,24.1,13.6,18.9,0.5,0.5,23.1
2022-11-29,Eldoret,24.0,14.6,19.1,0.6,0.6,23.9
2022-11-30,Eldoret,25.2,14.5,19.3,0.0,0.0,26.3
2022-12-01,Eldoret,24.8,14.2,19.3,0.0,0.0,30.4
2022-12-02,Eldoret,25.0,13.5,19.2,0.0,0.0,28.8
2022-12-03,Eldoret,25.2,13.2,19.3,0.0,0.0,29.3
2022-12-04,Eldoret,23.8,12.8,18.3,0.5,0.5,34.2
2022-12-05,Eldoret,24.4,13.4,18.6,0.4,0.4,29.9
2022-12-06,Eldoret,24.2,13.3,19.1,0.3,0.3,20.9
2022-12-07,Eldoret,25.5,12.0,19.1,0.3,0.3,21.3
2022-12-08,Eldoret,24.3,12.3,18.9,0.0,0.0,23.5
2022-12-09,Eldoret,23.6,14.3,17.9,0.0,0.0,23.9
2022-12-10,Eldoret,23.4,11.9,17.3,0.7,0.7,17.8
2022-12-11,Eldoret,24.5,12.4,18.0,0.2,0.2,17.5
2022-12-12,Eldoret,24.0,14.2,18.7,0.6,0.6,27.3
2022-12-13,Eldoret,23.8,13.7,18.2,0.5,0.5,25.7
2022-12-14,Eldoret,23.7,11.7,18.0,0.1,0.1,19.3
2022-12-15,Eldoret,24.4,11.0,18.1,0.0,0.0,16.9
2022-12-16,Eldoret,25.2,11.1,17.9,0.0,0.0,13.1
2022-12-17,Eldoret,24.4,12.9,18.4,0.3,0.3,14.2
2022-12-18,Eldoret,24.8,13.9,19.0,0.4,0.4,23.2
2022-12-19,Eldoret,24.6,13.1,18.6,0.0,0.0,14.7
2022-12-20,Eldoret,25.0,12.2,18.7,0.0,0.0,18.8
2022-12-21,Eldoret,25.0,11.6,18.2,0.4,0.4,13.3
2022-12-22,Eldoret,24.7,11.2,18.2,0.3,0.3,16.0
2022-12-23,Eldoret,24.6,12.6,18.3,0.4,0.4,17.1
2022-12-24,Eldoret,24.2,12.6,17.8,0.0,0.0,14.8
2022-12-25,Eldoret,24.1,11.7,17.9,0.2,0.2,16.9
2022-12-26,Eldoret,24.1,11.3,18.0,0.3,0.3,17.6
2022-12-27,Eldoret,23.2,12.9,16.9,4.1,4.1,14.8
2022-12-28,Eldoret,22.4,14.3,17.5,3.1,3.1,20.5
2022-12-29,Eldoret,22.8,12.7,17.5,0.0,0.0,32.5
2022-12-30,Eldoret,23.6,14.1,18.4,0.0,0.0,38.7
2022-12-31,Eldoret,23.9,10.3,17.9,0.0,0.0,34.6
2023-01-01,Eldoret,24.2,14.3,18.7,0.0,0.0,32.6
2023-01-02,Eldoret,21.8,10.7,16.6,0.1,0.1,25.2
2023-01-03,Eldoret,20.5,12.5,16.0,1.3,1.3,27.1
2023-01-04,Eldoret,22.8,13.8,17.2,0.0,0.0,27.3
2023-01-05,Eldoret,24.0,13.3,17.8,0.0,0.0,37.9
2023-01-06,Eldoret,25.0,13.8,18.6,0.0,0.0,27.1
2023-01-07,Eldoret,24.6,14.7,19.1,0.0,0.0,24.6
2023-01-08,Eldoret,25.3,15.2,19.7,0.0,0.0,26.2
2023-01-09,Eldoret,24.4,13.8,19.0,0.0,0.0,27.5
2023-01-10,Eldoret,24.5,12.7,18.5,0.0,0.0,22.6
2023-01-11,Eldoret,24.3,13.2,18.7,0.0,0.0,23.7
2023-01-12,Eldoret,24.1,12.7,18.3,0.2,0.2,25.1
2023-01-13,Eldoret,24.6,9.3,18.2,0.0,0.0,21.6
2023-01-14,Eldoret,24.8,13.2,18.7,0.0,0.0,26.4
2023-01-15,Eldoret,25.1,13.1,19.4,0.0,0.0,28.1
2023-01-16,Eldoret,24.8,11.6,18.7,0.0,0.0,26.1
2023-01-17,Eldoret,25.1,11.5,18.7,0.0,0.0,23.8
2023-01-18,Eldoret,26.4,14.3,20.0,0.0,0.0,23.6
2023-01-19,Eldoret,26.4,13.1,19.8,0.0,0.0,16.9
2023-01-20,Eldoret,26.7,12.7,20.3,0.0,0.0,22.9
2023-01-21,Eldoret,26.9,14.3,20.4,0.0,0.0,30.2
2023-01-22,Eldoret,26.1,11.1,19.4,0.0,0.0,20.8
2023-01-23,Eldoret,24.8,14.1,19.5,0.0,0.0,25.1
2023-01-24,Eldoret,26.3,12.7,19.5,0.0,0.0,24.5
2023-01-25,Eldoret,25.5,13.0,19.5,0.0,0.0,22.4
2023-01-26,Eldoret,26.7,11.2,19.5,0.0,0.0,23.1
2023-01-27,Eldoret,27.6,13.4,19.9,0.0,0.0,25.9
2023-01-28,Eldoret,26.2,12.7,19.5,0.0,0.0,26.9
2023-01-29,Eldoret,26.8,14.5,20.6,0.0,0.0,29.3
2023-01-30,Eldoret,27.7,15.3,20.9,0.0,0.0,22.1
2023-01-31,Eldoret,27.1,13.1,20.3,0.0,0.0,18.0
2023-02-01,Eldoret,28.2,14.0,20.1,0.0,0.0,19.4
2023-02-02,Eldoret,27.9,11.6,19.9,0.0,0.0,23.7
2023-02-03,Eldoret,27.1,11.3,19.5,0.0,0.0,26.9
2023-02-04,Eldoret,27.7,12.6,20.1,0.0,0.0,22.6
2023-02-05,Eldoret,26.7,11.0,19.4,0.0,0.0,20.3
2023-02-06,Eldoret,27.4,11.6,19.6,0.0,0.0,21.6
2023-02-07,Eldoret,27.9,10.6,19.3,0.0,0.0,19.4
2023-02-08,Eldoret,28.0,11.1,20.3,0.0,0.0,22.8
2023-02-09,Eldoret,26.8,12.3,20.2,0.0,0.0,20.1
2023-02-10,Eldoret,27.0,13.3,20.6,0.0,0.0,22.7
2023-02-11,Eldoret,27.3,15.1,21.2,0.0,0.0,35.3
2023-02-12,Eldoret,26.9,15.7,21.3,0.0,0.0,35.7
2023-02-13,Eldoret,27.1,14.1,20.7,0.0,0.0,29.1
2023-02-14,Eldoret,28.1,12.8,20.8,0.0,0.0,25.6
2023-02-15,Eldoret,27.8,14.4,21.1,0.0,0.0,19.1
2023-02-16,Eldoret,27.5,15.6,21.5,0.0,0.0,28.6
2023-02-17,Eldoret,27.6,15.7,21.5,0.0,0.0,31.5
2023-02-18,Eldoret,27.4,15.9,21.1,0.0,0.0,34.2
2023-02-19,Eldoret,26.9,15.9,21.1,0.0,0.0,38.0
2023-02-20,Eldoret,28.4,15.8,22.0,0.0,0.0,35.1
2023-02-21,Eldoret,28.5,15.7,22.1,0.0,0.0,26.2
2023-02-22,Eldoret,28.8,15.7,22.1,0.0,0.0,23.2
2023-02-23,Eldoret,29.5,15.9,22.5,0.0,0.0,19.0
2023-02-24,Eldoret,29.7,12.8,21.5,0.0,0.0,16.8
2023-02-25,Eldoret,28.6,14.0,21.7,0.0,0.0,20.0
2023-02-26,Eldoret,27.8,15.2,21.8,0.0,0.0,25.0
2023-02-27,Eldoret,26.8,16.1,21.6,0.0,0.0,28.3
2023-02-28,Eldoret,27.3,13.9,20.8,0.1,0.1,21.1
2023-03-01,Eldoret,28.2,14.1,20.9,0.0,0.0,21.9
2023-03-02,Eldoret,27.4,14.1,20.1,0.2,0.2,18.1
2023-03-03,Eldoret,26.7,13.8,19.4,0.6,0.6,18.6
2023-03-04,Eldoret,27.3,16.1,21.4,0.3,0.3,22.5
2023-03-05,Eldoret,28.4,16.8,22.1,0.0,0.0,36.0
2023-03-06,Eldoret,28.3,16.1,22.0,0.0,0.0,38.2
2023-03-07,Eldoret,28.8,15.4,22.2,0.0,0.0,33.1
2023-03-08,Eldoret,29.4,16.0,22.7,0.0,0.0,24.6
2023-03-09,Eldoret,28.2,16.6,22.4,0.0,0.0,20.8
2023-03-10,Eldoret,27.9,15.4,21.3,0.1,0.1,17.1
2023-03-11,Eldoret,28.7,14.2,20.5,0.0,0.0,17.6
2023-03-12,Eldoret,28.1,13.7,18.7,1.3,1.3,20.3
2023-03-13,Eldoret,27.6,13.4,20.3,0.0,0.0,16.3
2023-03-14,Eldoret,25.3,14.5,18.5,8.2,8.2,15.5
2023-03-15,Eldoret,22.1,14.2,16.8,18.2,18.2,14.6
2023-03-16,Eldoret,24.2,14.4,17.7,8.0,8.0,13.3
2023-03-17,Eldoret,24.1,14.5,18.6,0.2,0.2,22.1
2023-03-18,Eldoret,24.2,13.8,18.0,0.9,0.9,14.0
2023-03-19,Eldoret,24.8,12.7,18.3,1.2,1.2,13.0
2023-03-20,Eldoret,23.3,12.6,17.4,6.6,6.6,14.8
2023-03-21,Eldoret,22.8,12.9,16.4,2.1,2.1,13.1
2023-03-22,Eldoret,23.7,11.7,17.4,2.7,2.7,10.1
2023-03-23,Eldoret,23.7,13.1,17.4,11.2,11.2,12.3
2023-03-24,Eldoret,22.5,12.5,16.3,16.5,16.5,17.8
2023-03-25,Eldoret,23.2,12.7,16.7,6.7,6.7,15.1
2023-03-26,Eldoret,20.1,13.3,16.9,2.6,2.6,12.9
2023-03-27,Eldoret,22.9,12.8,17.6,0.7,0.7,18.8
2023-03-28,Eldoret,23.0,12.0,17.5,3.6,3.6,12.9
2023-03-29,Eldoret,23.4,13.0,17.6,0.9,0.9,21.2
2023-03-30,Eldoret,24.2,14.0,18.4,0.7,0.7,25.5
2023-03-31,Eldoret,24.2,12.1,18.1,0.4,0.4,18.9
2023-04-01,Eldoret,24.5,12.7,16.9,1.0,1.0,12.4
2023-04-02,Eldoret,24.3,14.3,18.5,0.6,0.6,11.8
2023-04-03,Eldoret,24.4,14.3,17.9,1.0,1.0,14.3
2023-04-04,Eldoret,23.5,12.3,17.9,0.9,0.9,20.4
2023-04-05,Eldoret,24.6,12.5,18.1,0.4,0.4,21.7
2023-04-06,Eldoret,24.1,13.5,18.4,1.7,1.7,20.9
2023-04-07,Eldoret,24.4,11.8,18.9,1.3,1.3,20.9
2023-04-08,Eldoret,24.8,12.8,19.1,0.7,0.7,26.1
2023-04-09,Eldoret,25.1,15.2,19.1,0.7,0.7,28.5
2023-04-10,Eldoret,26.0,13.7,19.9,0.0,0.0,25.0
2023-04-11,Eldoret,25.1,14.8,19.7,1.2,1.2,24.3
2023-04-12,Eldoret,26.2,14.2,19.8,0.2,0.2,22.2
2023-04-13,Eldoret,24.5,13.5,19.3,0.8,0.8,24.4
2023-04-14,Eldoret,23.8,14.7,19.0,0.1,0.1,21.7
2023-04-15,Eldoret,25.8,12.6,19.3,0.0,0.0,22.2
2023-04-16,Eldoret,24.8,13.0,18.8,3.7,3.7,16.7
2023-04-17,Eldoret,24.8,15.4,19.0,0.0,0.0,22.2
2023-04-18,Eldoret,24.3,12.8,18.3,2.1,2.1,18.6
2023-04-19,Eldoret,25.9,14.3,19.4,1.0,1.0,24.4
2023-04-20,Eldoret,27.2,13.6,20.0,0.0,0.0,18.8
2023-04-21,Eldoret,27.5,15.5,20.7,0.1,0.1,14.9
2023-04-22,Eldoret,24.5,13.8,17.5,18.0,18.0,13.0
2023-04-23,Eldoret,22.7,15.5,18.1,11.5,11.5,13.5
2023-04-24,Eldoret,24.2,13.0,18.5,2.0,2.0,18.4
2023-04-25,Eldoret,24.7,11.9,17.1,12.2,12.2,17.4
2023-04-26,Eldoret,21.5,14.5,17.5,6.7,6.7,9.8
2023-04-27,Eldoret,21.8,13.5,16.8,17.5,17.5,17.3
2023-04-28,Eldoret,22.5,13.2,17.2,11.1,11.1,13.7
2023-04-29,Eldoret,20.0,14.4,16.6,13.9,13.9,11.9
2023-04-30,Eldoret,18.6,13.6,15.9,4.9,4.9,12.1
2023-05-01,Eldoret,20.2,14.1,15.8,19.2,19.2,15.5
2023-05-02,Eldoret,23.0,11.8,16.5,12.6,12.6,13.0
2023-05-03,Eldoret,22.9,12.5,17.2,0.5,0.5,16.9
2023-05-04,Eldoret,23.7,10.0,16.9,0.4,0.4,14.7
2023-05-05,Eldoret,23.4,12.1,17.3,0.3,0.3,15.6
2023-05-06,Eldoret,24.4,11.2,17.5,0.3,0.3,12.0
2023-05-07,Eldoret,24.4,11.9,17.8,0.0,0.0,11.4
2023-05-08,Eldoret,23.6,11.2,18.0,1.1,1.1,13.8
2023-05-09,Eldoret,24.5,11.6,17.8,0.1,0.1,18.1
2023-05-10,Eldoret,25.0,11.1,17.8,0.0,0.0,15.6
2023-05-11,Eldoret,24.6,11.9,18.1,0.9,0.9,15.4
2023-05-12,Eldoret,25.3,12.0,18.5,0.3,0.3,17.1
2023-05-13,Eldoret,25.9,12.4,18.9,0.0,0.0,14.0
2023-05-14,Eldoret,25.0,12.1,18.6,0.3,0.3,10.9
2023-05-15,Eldoret,25.2,12.4,18.2,1.0,1.0,10.6
2023-05-16,Eldoret,25.3,12.6,17.8,2.4,2.4,11.2
2023-05-17,Eldoret,24.5,13.3,17.8,5.7,5.7,14.8
2023-05-18,Eldoret,24.6,11.6,18.4,0.6,0.6,8.8
2023-05-19,Eldoret,24.2,12.5,17.5,2.9,2.9,9.0
2023-05-20,Eldoret,23.5,11.8,17.8,0.1,0.1,9.4
2023-05-21,Eldoret,24.3,11.7,17.8,0.1,0.1,10.4
2023-05-22,Eldoret,24.4,13.9,18.4,0.3,0.3,11.1
2023-05-23,Eldoret,24.1,11.5,17.7,0.2,0.2,19.0
2023-05-24,Eldoret,24.0,12.1,18.1,1.6,1.6,9.3
2023-05-25,Eldoret,24.7,12.4,18.8,0.1,0.1,11.5
2023-05-26,Eldoret,24.6,13.1,18.6,1.1,1.1,13.6
2023-05-27,Eldoret,24.8,13.1,18.5,0.6,0.6,19.4
2023-05-28,Eldoret,25.4,11.7,18.6,0.0,0.0,17.9
2023-05-29,Eldoret,24.2,10.9,17.8,1.8,1.8,11.5
2023-05-30,Eldoret,24.5,12.1,18.1,0.6,0.6,12.3
2023-05-31,Eldoret,24.0,11.8,17.8,1.2,1.2,12.8
2023-06-01,Eldoret,25.6,12.1,18.2,0.1,0.1,13.4
2023-06-02,Eldoret,24.5,11.7,18.4,0.3,0.3,10.0
2023-06-03,Eldoret,25.0,12.3,19.1,0.3,0.3,12.4
2023-06-04,Eldoret,25.7,13.6,19.2,0.0,0.0,15.0
2023-06-05,Eldoret,25.9,11.8,18.6,0.0,0.0,16.4
2023-06-06,Eldoret,24.8,12.3,18.2,0.0,0.0,16.3
2023-06-07,Eldoret,26.0,12.1,18.6,0.1,0.1,12.5
2023-06-08,Eldoret,25.7,12.0,18.1,0.1,0.1,11.9
2023-06-09,Eldoret,24.0,11.7,17.6,0.6,0.6,11.8
2023-06-10,Eldoret,25.1,11.8,17.5,0.2,0.2,21.7
2023-06-11,Eldoret,23.1,13.2,17.6,0.6,0.6,8.3
2023-06-12,Eldoret,23.3,13.5,17.7,0.9,0.9,15.3
2023-06-13,Eldoret,22.8,12.5,16.9,2.8,2.8,10.2
2023-06-14,Eldoret,22.3,12.9,16.6,15.0,15.0,16.0
2023-06-15,Eldoret,22.5,12.0,16.6,3.0,3.0,13.9
2023-06-16,Eldoret,23.2,11.4,17.1,0.4,0.4,12.2
2023-06-17,Eldoret,23.1,11.6,17.6,0.3,0.3,10.2
2023-06-18,Eldoret,23.4,11.7,17.4,1.1,1.1,9.9
2023-06-19,Eldoret,24.3,13.4,18.3,0.0,0.0,11.2
2023-06-20,Eldoret,22.2,12.6,17.2,2.1,2.1,8.0
2023-06-21,Eldoret,23.1,13.6,17.3,0.9,0.9,14.0
2023-06-22,Eldoret,23.2,12.7,16.8,12.8,12.8,10.9
2023-06-23,Eldoret,22.6,12.3,16.7,9.4,9.4,16.9
2023-06-24,Eldoret,21.0,13.6,16.7,5.8,5.8,13.0
2023-06-25,Eldoret,22.7,12.8,16.9,0.8,0.8,11.2
2023-06-26,Eldoret,21.5,11.8,16.3,0.4,0.4,7.2
2023-06-27,Eldoret,23.0,11.5,16.2,1.4,1.4,13.0
2023-06-28,Eldoret,22.9,13.1,16.7,0.6,0.6,15.0
2023-06-29,Eldoret,23.9,11.0,16.6,0.3,0.3,17.0
2023-06-30,Eldoret,21.5,12.9,16.3,7.0,7.0,9.5
2023-07-01,Eldoret,21.7,10.8,16.0,1.3,1.3,13.5
2023-07-02,Eldoret,22.3,11.7,16.8,1.8,1.8,8.1
2023-07-03,Eldoret,22.9,13.6,17.5,1.5,1.5,9.1
2023-07-04,Eldoret,23.1,12.1,17.4,0.2,0.2,14.2
2023-07-05,Eldoret,22.8,11.8,16.9,0.1,0.1,8.1
2023-07-06,Eldoret,21.5,12.0,16.3,1.1,1.1,10.9
2023-07-07,Eldoret,20.5,13.7,16.0,8.8,8.8,14.2
2023-07-08,Eldoret,21.9,10.9,16.0,1.0,1.0,10.5
2023-07-09,Eldoret,23.1,10.3,16.0,0.0,0.0,12.4
2023-07-10,Eldoret,22.3,9.5,16.1,0.1,0.1,9.7
2023-07-11,Eldoret,23.7,10.8,17.0,0.0,0.0,9.4
2023-07-12,Eldoret,23.0,11.4,17.4,0.4,0.4,8.7
2023-07-13,Eldoret,23.4,11.3,17.2,0.3,0.3,14.6
2023-07-14,Eldoret,23.4,11.5,16.9,0.6,0.6,12.4
2023-07-15,Eldoret,23.4,11.0,17.1,0.0,0.0,10.8
2023-07-16,Eldoret,22.8,11.8,16.7,0.2,0.2,11.7
2023-07-17,Eldoret,24.6,11.3,17.4,0.0,0.0,13.4
2023-07-18,Eldoret,24.3,10.7,17.4,0.1,0.1,9.4
2023-07-19,Eldoret,22.5,11.2,16.8,1.3,1.3,8.7
2023-07-20,Eldoret,23.0,11.5,16.8,1.7,1.7,14.0
2023-07-21,Eldoret,23.7,11.8,17.7,0.0,0.0,10.9
2023-07-22,Eldoret,23.5,11.1,17.8,0.8,0.8,10.5
2023-07-23,Eldoret,24.0,11.8,18.0,0.3,0.3,15.2
2023-07-24,Eldoret,23.8,12.2,17.5,1.5,1.5,9.4
2023-07-25,Eldoret,22.6,12.4,16.8,9.0,9.0,13.4
2023-07-26,Eldoret,22.2,13.3,17.2,3.8,3.8,12.5
2023-07-27,Eldoret,22.3,11.8,16.2,9.9,9.9,10.2
2023-07-28,Eldoret,21.9,11.9,16.3,1.6,1.6,10.3
2023-07-29,Eldoret,23.2,12.1,17.3,0.5,0.5,9.4
2023-07-30,Eldoret,22.1,12.9,16.7,1.8,1.8,10.2
2023-07-31,Eldoret,22.8,11.9,17.2,0.7,0.7,18.1
2023-08-01,Eldoret,22.8,13.9,17.2,7.5,7.5,17.1
2023-08-02,Eldoret,21.9,11.9,16.0,6.1,6.1,22.0
2023-08-03,Eldoret,21.7,11.9,16.1,15.0,15.0,6.4
2023-08-04,Eldoret,22.3,12.8,16.5,9.6,9.6,15.0
2023-08-05,Eldoret,21.8,12.0,16.4,0.3,0.3,14.1
2023-08-06,Eldoret,22.5,11.2,16.9,0.7,0.7,13.3
2023-08-07,Eldoret,22.1,10.2,16.4,0.4,0.4,8.6
2023-08-08,Eldoret,21.7,10.9,15.7,1.8,1.8,9.4
2023-08-09,Eldoret,22.3,12.1,16.1,4.4,4.4,12.6
2023-08-10,Eldoret,22.1,11.8,16.4,2.6,2.6,15.6
2023-08-11,Eldoret,22.8,11.4,16.1,0.9,0.9,11.9
2023-08-12,Eldoret,23.3,11.1,17.1,0.4,0.4,13.7
2023-08-13,Eldoret,23.4,10.7,17.2,0.0,0.0,18.4
2023-08-14,Eldoret,24.0,11.2,17.5,0.0,0.0,19.2
2023-08-15,Eldoret,24.0,10.1,17.1,0.0,0.0,15.2
2023-08-16,Eldoret,22.8,11.2,17.0,0.1,0.1,12.1
2023-08-17,Eldoret,23.1,12.0,17.5,0.8,0.8,8.9
2023-08-18,Eldoret,23.0,11.8,17.4,0.3,0.3,13.0
2023-08-19,Eldoret,24.2,10.4,17.3,0.0,0.0,15.0
2023-08-20,Eldoret,25.8,9.6,18.1,0.0,0.0,17.7
2023-08-21,Eldoret,24.9,10.7,17.7,0.0,0.0,10.8
2023-08-22,Eldoret,24.1,12.2,18.4,0.0,0.0,9.1
2023-08-23,Eldoret,24.5,12.7,18.9,0.0,0.0,14.3
2023-08-24,Eldoret,25.4,11.6,19.0,0.0,0.0,15.5
2023-08-25,Eldoret,25.8,12.0,18.8,0.0,0.0,18.0
2023-08-26,Eldoret,25.5,12.0,18.3,0.0,0.0,17.9
2023-08-27,Eldoret,24.9,11.9,18.3,0.0,0.0,11.4
